,NextMet100,NextMet101,NextMet102,NextMet103,NextMet104,NextMet105,NextMet106,NextMet107,NextMet108,NextMet109,NextMet10,NextMet110,NextMet111,NextMet112,NextMet113,NextMet114,NextMet115,NextMet116,NextMet117,NextMet118,NextMet119,NextMet11,NextMet120,NextMet121,NextMet122,NextMet123,NextMet124,NextMet125,NextMet126,NextMet127,NextMet128,NextMet129,NextMet12,NextMet130,NextMet131,NextMet132,NextMet133,NextMet134,NextMet135,NextMet136,NextMet137,NextMet138,NextMet139,NextMet13,NextMet140,NextMet141,NextMet142,NextMet143,NextMet144,NextMet145,NextMet146,NextMet147,NextMet148,NextMet149,NextMet14,NextMet150,NextMet151,NextMet152,NextMet153,NextMet154,NextMet155,NextMet156,NextMet157,NextMet158,NextMet159,NextMet15,NextMet160,NextMet161,NextMet162,NextMet163,NextMet164,NextMet165,NextMet166,NextMet167,NextMet168,NextMet169,NextMet16,NextMet170,NextMet171,NextMet172,NextMet173,NextMet174,NextMet175,NextMet176,NextMet177,NextMet178,NextMet179,NextMet17,NextMet180,NextMet181,NextMet182,NextMet183,NextMet184,NextMet185,NextMet186,NextMet187,NextMet188,NextMet189,NextMet18,NextMet190,NextMet191,NextMet192,NextMet193,NextMet194,NextMet19,NextMet1,NextMet20,NextMet21,NextMet22,NextMet23,NextMet24,NextMet25,NextMet26,NextMet27,NextMet28,NextMet29,NextMet2,NextMet30,NextMet31,NextMet32,NextMet33,NextMet34,NextMet35,NextMet36,NextMet37,NextMet38,NextMet39,NextMet3,NextMet40,NextMet41,NextMet42,NextMet43,NextMet44,NextMet45,NextMet46,NextMet47,NextMet48,NextMet49,NextMet4,NextMet50,NextMet51,NextMet52,NextMet53,NextMet54,NextMet55,NextMet56,NextMet57,NextMet58,NextMet59,NextMet5,NextMet60,NextMet61,NextMet62,NextMet63,NextMet64,NextMet65,NextMet66,NextMet67,NextMet68,NextMet69,NextMet6,NextMet70,NextMet71,NextMet72,NextMet73,NextMet74,NextMet75,NextMet76,NextMet77,NextMet78,NextMet79,NextMet7,NextMet80,NextMet81,NextMet82,NextMet83,NextMet84,NextMet85,NextMet86,NextMet87,NextMet88,NextMet89,NextMet8,NextMet90,NextMet91,NextMet92,NextMet93,NextMet94,NextMet95,NextMet96,NextMet97,NextMet98,NextMet99,NextMet9
Nimaviridae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6100121287580367e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.089383840705376e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2574240411093834e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1485803546816135e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.236450562585006e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.401078698504888e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.167301204297036e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2944760392485134e-06,0.0
Orthomyxoviridae,3.8664776388709885e-06,4.910439047811309e-06,1.3835213385107777e-06,4.009623095429029e-06,6.649658318390073e-06,5.923819678928973e-06,2.9260870413358563e-06,5.436235225898225e-06,5.964333286944074e-06,0.0,0.0,1.6100121287580367e-06,2.020930099396079e-06,0.0,0.0,2.1011051813253773e-06,0.0,0.0,4.8750048750048754e-06,0.0,1.955741568309164e-06,4.704086806081862e-06,6.511716749003708e-06,1.315033905957542e-06,0.0,2.2618720006634826e-06,0.0,0.0,2.1471975493318636e-06,0.0,0.0,0.0,8.672462762613012e-06,1.153477928199844e-06,3.093219319560488e-06,0.0,1.6298678720445063e-06,9.01962670771599e-06,3.520672213681332e-06,2.4688106915961684e-06,2.2613519869746124e-06,0.0,2.718425487957375e-06,1.2426116383006042e-06,0.0,1.678640972268851e-06,1.407367097633747e-06,0.0,0.0,0.0,5.580460946074146e-06,0.0,3.100038233804884e-06,5.338173277104575e-06,0.0,1.2738637135674979e-06,2.5572177470911653e-06,0.0,1.552288849909191e-06,0.0,1.1453966508601929e-06,5.938986808850411e-06,2.9978715112270288e-06,2.2051446023572998e-06,5.084681126934827e-06,0.0,0.0,1.4398157035899405e-06,3.558648504379115e-06,2.810659896099273e-06,2.583556523910816e-06,1.6312947586499407e-06,6.891482128089682e-06,2.402383164098786e-06,1.1238564760356339e-06,0.0,0.0,2.9308800781568024e-06,1.1815349714659303e-06,1.2180070157204106e-06,4.691810600989659e-06,2.472901125170012e-06,0.0,1.7359805107254664e-06,1.1332429257310362e-06,0.0,5.065984447427747e-06,0.0,1.1190355405687684e-06,0.0,3.270479561319675e-06,3.6760538786963488e-06,2.3119427254722146e-06,2.057810763722168e-06,1.971349717439874e-06,1.5870832583877351e-06,1.6802157397009776e-06,1.3881755209128644e-06,0.0,2.366602505443186e-06,3.0016659245881463e-06,0.0,0.0,0.0,1.7270063496266788e-06,0.0,0.0,0.0,1.177879424409588e-06,0.0,1.8676112629409898e-06,0.0,0.0,1.5005927341299814e-06,2.751794972929217e-06,2.0376420406305824e-06,0.0,1.4508523757707651e-06,0.0,1.7665763749852787e-06,0.0,2.4746962310376402e-06,9.324270142754576e-07,1.0722480753147048e-06,0.0,1.311504076591838e-06,2.9002179997196455e-06,0.0,0.0,1.0085186206154653e-06,0.0,0.0,0.0,0.0,0.0,1.7467554018410803e-06,1.7623008600028198e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.3437007309731977e-06,0.0,4.4440823340320424e-06,9.580379383023568e-07,0.0,1.6938625712833834e-06,0.0,0.0,0.0,2.2476624310716855e-06,2.113516997960456e-06,0.0,1.1190647602776772e-06,2.5164196381388563e-06,1.3299758831039865e-06,0.0,9.422998398090272e-07,0.0,1.271143351072845e-06,1.3981581596510197e-06,0.0,0.0,6.399453913266069e-06,0.0,2.421546924534508e-06,0.0,0.0,1.4213159490600364e-06,0.0,5.2992017635743465e-06,0.0,1.1477849663125113e-06,3.7232546209726794e-06,1.180087208444704e-06,1.055223355610271e-06,5.4214254734711585e-06,0.0,0.0,0.0,0.0,3.052704950978646e-06,9.145400435168637e-06,4.594004823705065e-06,1.629142093773419e-06,0.0,1.3333214815868303e-06,4.578824463132832e-06,2.447840596620348e-06,4.877929806590083e-06,0.0,0.0
Arenaviridae,0.0,0.0,0.0,1.3365410318096766e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5411565866463918e-06,0.0,0.0,0.0,0.0,1.044691920352688e-06,9.77870784154582e-07,0.0,1.3023433498007416e-06,0.0,0.0,0.0,2.891440853167815e-06,0.0,0.0,1.237899532073977e-06,0.0,0.0,0.0,1.153477928199844e-06,0.0,1.4298174123164472e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6980619452997646e-06,0.0,0.0,0.0,1.4698461071125852e-06,0.0,0.0,0.0,1.550019116902442e-06,0.0,0.0,1.2738637135674979e-06,1.2786088735455826e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5423405634674136e-06,0.0,0.0,0.0,1.1862161681263718e-06,0.0,0.0,0.0,1.1485803546816135e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.2180070157204106e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.269361338144036e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.042292766140772e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1983414953704074e-06,0.0,6.879487432323043e-07,0.0,1.8402311330303087e-06,1.4508523757707651e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.31006655138081e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1530523216708498e-06,0.0,0.0,0.0,0.0,6.666123501048063e-06,0.0,0.0,0.0,0.0,1.3047931576646814e-06,0.0,0.0,0.0,0.0,0.0,1.2582098190694281e-06,0.0,0.0,0.0,0.0,0.0,1.3981581596510197e-06,0.0,0.0,0.0,0.0,6.05386731133627e-07,0.0,2.4414360526861902e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.447840596620348e-06,0.0,0.0,0.0
Filoviridae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2738637135674979e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.177924217462933e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2207180263430951e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plasmaviridae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.289306150759246e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Potyviridae,0.0,0.0,4.150564015532333e-06,1.3365410318096766e-06,3.3248291591950365e-06,2.9619098394644864e-06,0.0,5.436235225898225e-06,2.982166643472037e-06,3.3586726525677057e-06,1.1708687846382016e-06,3.2200242575160733e-06,0.0,0.0,1.5411565866463918e-06,0.0,0.0,1.115635633402131e-06,9.75000975000975e-07,0.0,0.0,0.0,1.3023433498007416e-06,1.315033905957542e-06,1.252128618651708e-06,2.2618720006634826e-06,0.0,0.0,2.1471975493318636e-06,0.0,0.0,0.0,1.0840578453266265e-06,1.153477928199844e-06,1.0310731065201625e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.678640972268851e-06,0.0,0.0,0.0,0.0,0.0,1.402118133126443e-06,1.550019116902442e-06,0.0,0.0,0.0,0.0,1.3687317787581955e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4053299480496365e-06,0.0,0.0,4.594321418726454e-06,0.0,1.1238564760356339e-06,0.0,0.0,1.953920052104535e-06,1.1815349714659303e-06,0.0,9.383621201979319e-07,4.945802250340024e-06,0.0,0.0,0.0,1.1143758195305507e-06,0.0,0.0,3.3571066217063054e-06,0.0,1.090159853773225e-06,0.0,0.0,0.0,0.0,7.935416291938676e-07,0.0,0.0,0.0,7.888675018143953e-07,7.504164811470366e-07,1.0795366628642987e-06,0.0,0.0,0.0,3.971020375746773e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5005927341299814e-06,6.879487432323043e-07,0.0,0.0,0.0,0.0,1.7665763749852787e-06,0.0,2.4746962310376402e-06,3.7297080571018303e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.007304924293601e-07,0.0,1.581377696248972e-06,0.0,0.0,1.7623008600028198e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4440823340320424e-06,0.0,2.0697006178056345e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.61419683159344e-06,1.1190647602776772e-06,0.0,1.3299758831039865e-06,0.0,0.0,0.0,0.0,1.3981581596510197e-06,0.0,0.0,8.532605217688091e-06,0.0,6.05386731133627e-07,2.642892381422229e-06,2.4414360526861902e-06,1.4213159490600364e-06,2.0159122674981187e-06,0.0,0.0,1.1477849663125113e-06,0.0,0.0,0.0,0.0,1.4826895989324634e-06,0.0,0.0,0.0,0.0,1.1431750543960796e-06,0.0,0.0,1.407228463541056e-06,0.0,0.0,0.0,9.755859613180166e-06,0.0,1.1328192851155098e-06
Totiviridae,0.0,0.0,1.3835213385107777e-06,0.0,0.0,0.0,2.9260870413358563e-06,1.3590588064745562e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0310731065201625e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.338173277104575e-06,0.0,0.0,1.2786088735455826e-06,0.0,0.0,0.0,0.0,0.0,2.9978715112270288e-06,0.0,1.2711702817337068e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3767657020128315e-06,0.0,0.0,2.436014031440821e-06,0.0,1.236450562585006e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5686684619205731e-06,0.0,0.0,0.0,0.0,1.311504076591838e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.125310867127044e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.523965788323407e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3981581596510197e-06,0.0,1.2397923761034152e-06,0.0,0.0,6.05386731133627e-07,0.0,2.4414360526861902e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cystoviridae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4457204265839074e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.550019116902442e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.218298834579927e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mesoniviridae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.752082405735183e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coronaviridae,0.0,0.0,1.3835213385107777e-06,0.0,0.0,2.9619098394644864e-06,0.0,1.3590588064745562e-06,0.0,8.396681631419264e-07,0.0,0.0,0.0,1.368207420244909e-06,1.5411565866463918e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2618720006634826e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0310731065201625e-06,2.8596348246328944e-06,0.0,1.803925341543198e-06,3.520672213681332e-06,1.2344053457980842e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4698461071125852e-06,0.0,2.790230473037073e-06,0.0,0.0,2.6690866385522875e-06,0.0,0.0,1.2786088735455826e-06,0.0,1.552288849909191e-06,1.6092175984036562e-06,0.0,1.9796622696168036e-06,1.4989357556135144e-06,0.0,3.81351084520112e-06,1.4108882952707023e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.603574746148179e-06,0.0,0.0,0.0,0.0,0.0,2.436014031440821e-06,2.8150863605937955e-06,0.0,0.0,1.7359805107254664e-06,0.0,1.1143758195305507e-06,0.0,0.0,1.1190355405687684e-06,7.269361338144036e-07,2.18031970754645e-06,9.190134696740872e-07,0.0,2.057810763722168e-06,0.0,0.0,0.0,1.3881755209128644e-06,1.042292766140772e-06,2.366602505443186e-06,0.0,0.0,0.0,0.0,0.0,1.3236734585822574e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5005927341299814e-06,0.0,2.0376420406305824e-06,0.0,1.4508523757707651e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.31006655138081e-06,0.0,1.4501089998598227e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.177924217462933e-07,0.0,0.0,0.0,4.4440823340320424e-06,0.0,0.0,0.0,0.0,6.523965788323407e-07,0.0,4.495324862143371e-06,1.056758498980228e-06,0.0,0.0,1.2582098190694281e-06,1.3299758831039865e-06,0.0,0.0,0.0,0.0,0.0,1.21818012011256e-06,0.0,1.0665756522110114e-05,0.0,0.0,0.0,1.2207180263430951e-06,0.0,0.0,5.2992017635743465e-06,0.0,0.0,1.2410848736575599e-06,0.0,0.0,1.3553563683677896e-06,0.0,2.167301204297036e-06,0.0,0.0,0.0,2.2863501087921593e-06,0.0,0.0,0.0,1.3333214815868303e-06,1.5262748210442773e-06,0.0,0.0,0.0,0.0
Guttaviridae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iridoviridae,1.9332388194354942e-06,1.6368130159371029e-06,4.150564015532333e-06,1.3365410318096766e-06,3.3248291591950365e-06,2.9619098394644864e-06,0.0,6.795294032372781e-06,2.982166643472037e-06,1.6793363262838528e-06,0.0,3.2200242575160733e-06,1.0104650496980395e-06,4.104622260734728e-06,1.5411565866463918e-06,2.1011051813253773e-06,0.0,0.0,9.75000975000975e-07,0.0,0.0,0.0,1.3023433498007416e-06,0.0,0.0,1.1309360003317413e-06,1.4457204265839074e-06,1.0195169528677313e-06,4.294395098663727e-06,1.237899532073977e-06,0.0,0.0,0.0,3.4604337845995317e-06,1.0310731065201625e-06,0.0,0.0,3.607850683086396e-06,7.041344427362664e-06,0.0,4.522703973949225e-06,0.0,2.718425487957375e-06,0.0,0.0,0.0,0.0,2.9535117254415496e-06,1.4698461071125852e-06,0.0,0.0,2.804236266252886e-06,1.550019116902442e-06,2.6690866385522875e-06,1.2574240411093834e-06,0.0,0.0,0.0,0.0,1.6092175984036562e-06,0.0,0.0,0.0,0.0,5.084681126934827e-06,1.4108882952707023e-06,0.0,2.879631407179881e-06,0.0,2.810659896099273e-06,0.0,0.0,2.297160709363227e-06,2.402383164098786e-06,0.0,0.0,0.0,2.9308800781568024e-06,0.0,1.2180070157204106e-06,1.8767242403958638e-06,0.0,0.0,1.7359805107254664e-06,1.1332429257310362e-06,0.0,1.2664961118569367e-06,0.0,3.3571066217063054e-06,0.0,0.0,2.7570404090222617e-06,0.0,2.057810763722168e-06,0.0,7.935416291938676e-07,8.401078698504888e-07,0.0,0.0,0.0,1.5008329622940731e-06,0.0,0.0,0.0,0.0,1.3236734585822574e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3758974864646086e-06,1.0188210203152912e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.797281042826373e-06,2.1444961506294096e-06,0.0,2.623008153183676e-06,0.0,3.6060942993659282e-06,0.0,1.0085186206154653e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8578612301518493e-06,0.0,1.1530523216708498e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.0697006178056345e-06,0.0,0.0,6.523965788323407e-07,2.1968687297705006e-06,0.0,0.0,2.61419683159344e-06,1.1190647602776772e-06,0.0,1.3299758831039865e-06,0.0,0.0,0.0,1.271143351072845e-06,1.3981581596510197e-06,3.65454036033768e-06,0.0,4.266302608844046e-06,9.253318857030055e-07,4.237707117935388e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2410848736575599e-06,0.0,1.055223355610271e-06,0.0,0.0,0.0,2.6091494172899637e-06,0.0,1.526352475489323e-06,5.715875271980399e-06,7.656674706175108e-07,1.629142093773419e-06,1.407228463541056e-06,2.6666429631736605e-06,0.0,2.447840596620348e-06,4.877929806590083e-06,0.0,0.0
